2546014,20-6-2016,10100,Cr,55056
2546014,21-6-2016,12569,Dr,42487
2546014,22-6-2016,8319,Dr,34168
2546014,26-6-2016,4500,Cr,38668
2546014,29-6-2016,13018,Dr,25650
2546014,01-7-2016,35905,Cr,61555
2546014,7-7-2016,17400,Cr,78955
2546014,9-7-2016,11180,Dr,67775
2546014,11-7-2016,28759,Dr,39016
2546014,23-7-2016,1262,Dr,37754
2546014,24-7-2016,8231,Dr,29523
2546014,30-7-2016,416,Dr,29107
2546014,01-8-2016,35905,Cr,65012
2546014,1-8-2016,8400,Cr,73412
2546014,2-8-2016,28355,Dr,45057
2546014,5-8-2016,1800,Cr,46857
2546014,6-8-2016,13334,Dr,33523
2546014,7-8-2016,16800,Cr,50323
2546014,8-8-2016,10800,Cr,61123
2546014,9-8-2016,8599,Dr,52524
2546014,10-8-2016,4301,Dr,48223
2546014,11-8-2016,12600,Cr,60823
2546014,22-8-2016,9100,Cr,69923
2546014,26-8-2016,27712,Dr,42211
2546014,29-8-2016,15258,Dr,26953
2546014,30-8-2016,9830,Dr,17123
2546014,01-9-2016,35905,Cr,53028
2546014,2-9-2016,23938,Dr,29090
2546014,4-9-2016,1412,Dr,27678
2546014,5-9-2016,4500,Cr,32178
2546014,14-9-2016,5493,Dr,26685
2546014,15-9-2016,9906,Dr,16779
2546014,18-9-2016,311,Dr,16468
2546014,20-9-2016,1953,Dr,14515
2546014,21-9-2016,1300,Cr,15815
2546014,23-9-2016,3351,Dr,12464
2546014,29-9-2016,4367,Dr,8097
2546014,30-9-2016,560,Dr,7537
2546014,01-10-2016,35905,Cr,43442
2546014,3-10-2016,7500,Cr,50942
2546014,6-10-2016,14727,Dr,36215
2546014,14-10-2016,291,Dr,35924
2546014,26-10-2016,12475,Dr,23449
2546014,28-10-2016,3310,Dr,20139
2546014,29-10-2016,6619,Dr,13520
2546014,30-10-2016,2014,Dr,11506
2546014,01-11-2016,35905,Cr,47411
2546014,4-11-2016,624,Dr,46787
2546014,6-11-2016,16810,Dr,29977
2546014,13-11-2016,6350,Dr,23627
2546014,15-11-2016,1199,Dr,22428
2546014,18-11-2016,738,Dr,21690
2546014,21-11-2016,9800,Cr,31490
2546014,24-11-2016,9300,Cr,40790
2546014,25-11-2016,10700,Cr,51490
2546014,01-12-2016,35905,Cr,87395
2546014,3-12-2016,4200,Cr,91595
2546014,4-12-2016,8620,Dr,82975
2546014,6-12-2016,28372,Dr,54603
2546014,11-12-2016,19819,Dr,34784
2546014,12-12-2016,17083,Dr,17701
2546014,14-12-2016,6141,Dr,11560
2546014,18-12-2016,6200,Cr,17760
2546014,24-12-2016,8390,Dr,9370
2546014,01-1-2017,35905,Cr,45275
2546014,5-1-2017,5212,Dr,40063
2546014,14-1-2017,16160,Dr,23903
2546014,18-1-2017,11382,Dr,12521
2546014,23-1-2017,5698,Dr,6823
2546014,24-1-2017,18200,Cr,25023
2546014,26-1-2017,224,Dr,24799
2546014,31-1-2017,19100,Cr,43899
2546014,01-2-2017,35905,Cr,79804
2546014,2-2-2017,16361,Dr,63443
2546014,3-2-2017,4166,Dr,59277
2546014,13-2-2017,15246,Dr,44031
2546014,14-2-2017,21247,Dr,22784
2546014,15-2-2017,4985,Dr,17799
2546014,16-2-2017,2291,Dr,15508
2546014,20-2-2017,12800,Cr,28308
2546014,21-2-2017,156,Dr,28152
2546014,25-2-2017,506,Dr,27646
2546014,28-2-2017,10336,Dr,17310
2546014,01-3-2017,35905,Cr,53215
2546014,1-3-2017,6200,Cr,59415
2546014,11-3-2017,7677,Dr,51738
2546014,13-3-2017,6697,Dr,45041
2546014,14-3-2017,1042,Dr,43999
2546014,20-3-2017,18354,Dr,25645
2546014,21-3-2017,1378,Dr,24267
2546014,23-3-2017,4594,Dr,19673
2546014,26-3-2017,184,Dr,19489
2546015,01-1-2016,31709,Cr,31709
2546015,2-1-2016,5871,Dr,25838
2546015,3-1-2016,18200,Cr,44038
2546015,6-1-2016,11412,Dr,32626
2546015,8-1-2016,4869,Dr,27757
2546015,12-1-2016,4058,Dr,23699
2546015,17-1-2016,11460,Dr,12239
2546015,20-1-2016,1774,Dr,10465
2546015,25-1-2016,1408,Dr,9057
2546015,30-1-2016,2623,Dr,6434
2546015,01-2-2016,31709,Cr,38143
2546015,1-2-2016,12281,Dr,25862
2546015,3-2-2016,1909,Dr,23953
2546015,5-2-2016,11900,Cr,35853
2546015,7-2-2016,6792,Dr,29061
2546015,9-2-2016,6400,Cr,35461
2546015,14-2-2016,1344,Dr,34117
2546015,15-2-2016,11744,Dr,22373
2546015,16-2-2016,5200,Cr,27573
2546015,18-2-2016,13526,Dr,14047
2546015,22-2-2016,5552,Dr,8495
2546015,25-2-2016,1656,Dr,6839
2546015,26-2-2016,289,Dr,6550
2546015,01-3-2016,31709,Cr,38259
2546015,4-3-2016,5250,Dr,33009
2546015,5-3-2016,14194,Dr,18815
2546015,6-3-2016,880,Dr,17935
2546015,12-3-2016,10800,Cr,28735
2546015,13-3-2016,4831,Dr,23904
2546015,15-3-2016,195,Dr,23709
2546015,22-3-2016,15100,Cr,38809
2546015,24-3-2016,12664,Dr,26145
2546015,28-3-2016,5184,Dr,20961
2546015,31-3-2016,5838,Dr,15123
2546015,01-4-2016,31709,Cr,46832
2546015,7-4-2016,9132,Dr,37700
2546015,10-4-2016,9026,Dr,28674
2546015,12-4-2016,16600,Cr,45274
2546015,15-4-2016,3109,Dr,42165
2546015,17-4-2016,13651,Dr,28514
2546015,24-4-2016,10800,Cr,39314
2546015,30-4-2016,2700,Cr,42014
2546015,01-5-2016,31709,Cr,73723
2546015,4-5-2016,16100,Cr,89823
2546015,11-5-2016,3900,Cr,93723
2546015,13-5-2016,10500,Cr,104223
2546015,15-5-2016,31998,Dr,72225
2546015,19-5-2016,11761,Dr,60464
2546015,25-5-2016,27271,Dr,33193
2546015,26-5-2016,13606,Dr,19587
2546015,29-5-2016,2745,Dr,16842
2546015,31-5-2016,2500,Cr,19342
2546015,01-6-2016,31709,Cr,51051
2546015,2-6-2016,21765,Dr,29286
2546015,5-6-2016,6973,Dr,22313
2546015,6-6-2016,9804,Dr,12509
2546015,7-6-2016,7100,Cr,19609
2546015,11-6-2016,7137,Dr,12472
2546015,16-6-2016,2950,Dr,9522
2546015,21-6-2016,18300,Cr,27822
2546015,01-7-2016,31709,Cr,59531
2546015,3-7-2016,14200,Cr,73731
2546015,4-7-2016,12965,Dr,60766
2546015,5-7-2016,27972,Dr,32794
2546015,6-7-2016,4782,Dr,28012
2546015,7-7-2016,3771,Dr,24241
2546015,10-7-2016,8891,Dr,15350
2546015,11-7-2016,7015,Dr,8335
2546015,13-7-2016,3549,Dr,4786
2546015,14-7-2016,1396,Dr,3390
2546015,17-7-2016,1019,Dr,2371
2546015,18-7-2016,6800,Cr,9171
2546015,22-7-2016,1894,Dr,7277
2546015,27-7-2016,3573,Dr,3704
2546015,01-8-2016,31709,Cr,35413
2546015,3-8-2016,11907,Dr,23506
2546015,4-8-2016,4485,Dr,19021
2546015,8-8-2016,3009,Dr,16012
2546015,31-8-2016,8200,Cr,24212
2546015,01-9-2016,31709,Cr,55921
2546015,3-9-2016,9535,Dr,46386
2546015,9-9-2016,20718,Dr,25668
2546015,12-9-2016,3987,Dr,21681
2546015,13-9-2016,4143,Dr,17538
2546015,29-9-2016,5800,Cr,23338
2546015,01-10-2016,31709,Cr,55047
2546015,2-10-2016,12802,Dr,42245
2546015,3-10-2016,6900,Cr,49145
2546015,6-10-2016,19950,Dr,29195
2546015,9-10-2016,17600,Cr,46795
2546015,11-10-2016,4260,Dr,42535
2546015,18-10-2016,11487,Dr,31048
2546015,20-10-2016,9484,Dr,21564
2546015,22-10-2016,5859,Dr,15705
2546015,26-10-2016,7379,Dr,8326
2546015,28-10-2016,15300,Cr,23626
2546015,01-11-2016,31709,Cr,55335
2546015,5-11-2016,3361,Dr,51974
2546015,6-11-2016,3600,Cr,55574
2546015,7-11-2016,5980,Dr,49594
2546015,11-11-2016,2490,Dr,47104
2546015,12-11-2016,9200,Cr,56304
2546015,13-11-2016,10000,Cr,66304
2546015,15-11-2016,30832,Dr,35472
2546015,17-11-2016,980,Dr,34492
2546015,18-11-2016,5652,Dr,28840
2546015,25-11-2016,6487,Dr,22353
2546015,27-11-2016,8686,Dr,13667
2546015,29-11-2016,3933,Dr,9734
2546015,30-11-2016,4762,Dr,4972
2546015,01-12-2016,31709,Cr,36681
2546015,1-12-2016,15101,Dr,21580
2546015,2-12-2016,9592,Dr,11988
2546015,5-12-2016,903,Dr,11085
2546015,6-12-2016,1217,Dr,9868
2546015,14-12-2016,11100,Cr,20968
2546015,18-12-2016,3625,Dr,17343
2546015,19-12-2016,6100,Cr,23443
2546015,24-12-2016,762,Dr,22681
2546015,27-12-2016,2073,Dr,20608
2546015,29-12-2016,7642,Dr,12966
2546015,30-12-2016,5748,Dr,7218
2546015,01-1-2017,31709,Cr,38927
2546015,3-1-2017,253,Dr,38674
2546015,6-1-2017,5458,Dr,33216
2546015,14-1-2017,2905,Dr,30311
2546015,15-1-2017,11698,Dr,18613
2546015,20-1-2017,2231,Dr,16382
2546015,22-1-2017,5429,Dr,10953
2546015,23-1-2017,18500,Cr,29453
2546015,26-1-2017,11673,Dr,17780
2546015,31-1-2017,7331,Dr,10449
2546015,01-2-2017,31709,Cr,42158
2546015,1-2-2017,6175,Dr,35983
2546015,2-2-2017,14671,Dr,21312
2546015,3-2-2017,793,Dr,20519
2546015,4-2-2017,3691,Dr,16828
2546015,6-2-2017,865,Dr,15963
2546015,9-2-2017,1238,Dr,14725
2546015,14-2-2017,1986,Dr,12739
2546015,15-2-2017,1798,Dr,10941
2546015,16-2-2017,1253,Dr,9688
2546015,28-2-2017,15700,Cr,25388
2546015,01-3-2017,31709,Cr,57097
2546015,2-3-2017,371,Dr,56726
2546015,4-3-2017,16000,Cr,72726
2546015,13-3-2017,12699,Dr,60027
2546015,16-3-2017,3431,Dr,56596
2546015,24-3-2017,20867,Dr,35729
2546016,01-1-2016,12890,Cr,12890
2546016,1-1-2016,2811,Dr,10079
2546016,2-1-2016,1224,Dr,8855
2546016,3-1-2016,437,Dr,8418
2546016,8-1-2016,17600,Cr,26018
2546016,17-1-2016,6210,Dr,19808
2546016,21-1-2016,2688,Dr,17120
2546016,23-1-2016,7335,Dr,9785
2546016,24-1-2016,4360,Dr,5425
2546016,28-1-2016,1130,Dr,4295
2546016,01-2-2016,12890,Cr,17185
2546016,6-2-2016,7714,Dr,9471
2546016,7-2-2016,3836,Dr,5635
2546016,12-2-2016,1993,Dr,3642
2546016,16-2-2016,1694,Dr,1948
2546016,19-2-2016,369,Dr,1579
2546016,20-2-2016,5900,Cr,7479
2546016,24-2-2016,3337,Dr,4142
2546016,26-2-2016,186,Dr,3956
2546016,27-2-2016,19200,Cr,23156
2546016,28-2-2016,4600,Cr,27756
2546016,29-2-2016,1900,Cr,29656
2546016,01-3-2016,12890,Cr,42546
2546016,1-3-2016,17430,Dr,25116
2546016,2-3-2016,635,Dr,24481
2546016,4-3-2016,2682,Dr,21799
2546016,6-3-2016,10672,Dr,11127
2546016,11-3-2016,4427,Dr,6700
2546016,17-3-2016,2049,Dr,4651
2546016,26-3-2016,963,Dr,3688
2546016,27-3-2016,995,Dr,2693
2546016,29-3-2016,1237,Dr,1456
2546016,30-3-2016,14800,Cr,16256
2546016,31-3-2016,1209,Dr,15047
2546016,01-4-2016,12890,Cr,27937
2546016,13-4-2016,19100,Cr,47037
2546016,20-4-2016,3921,Dr,43116
2546016,23-4-2016,13260,Dr,29856
2546016,24-4-2016,3342,Dr,26514
2546016,29-4-2016,11227,Dr,15287
2546016,01-5-2016,12890,Cr,28177
2546016,5-5-2016,18200,Cr,46377
2546016,6-5-2016,9500,Cr,55877
2546016,21-5-2016,17442,Dr,38435
2546016,28-5-2016,12305,Dr,26130
2546016,31-5-2016,2324,Dr,23806
2546016,01-6-2016,12890,Cr,36696
2546016,1-6-2016,2600,Cr,39296
2546016,2-6-2016,19166,Dr,20130
2546016,3-6-2016,3656,Dr,16474
2546016,4-6-2016,2666,Dr,13808
2546016,5-6-2016,2790,Dr,11018
2546016,8-6-2016,458,Dr,10560
2546016,9-6-2016,12900,Cr,23460
2546016,12-6-2016,6535,Dr,16925
2546016,13-6-2016,6548,Dr,10377
2546016,17-6-2016,4600,Dr,5777
2546016,23-6-2016,641,Dr,5136
2546016,25-6-2016,1435,Dr,3701
2546016,26-6-2016,1161,Dr,2540
2546016,01-7-2016,12890,Cr,15430
2546016,3-7-2016,1031,Dr,14399
2546016,4-7-2016,3593,Dr,10806
2546016,8-7-2016,16900,Cr,27706
2546016,14-7-2016,11500,Cr,39206
2546016,16-7-2016,12832,Dr,26374
2546016,18-7-2016,8324,Dr,18050
2546016,23-7-2016,8991,Dr,9059
2546016,31-7-2016,2434,Dr,6625
2546016,01-8-2016,12890,Cr,19515
2546016,8-8-2016,8789,Dr,10726
2546016,12-8-2016,715,Dr,10011
2546016,15-8-2016,1900,Cr,11911
2546016,18-8-2016,669,Dr,11242
2546016,01-9-2016,12890,Cr,24132
2546016,2-9-2016,9700,Cr,33832
2546016,5-9-2016,9937,Dr,23895
2546016,6-9-2016,7343,Dr,16552
2546016,7-9-2016,6189,Dr,10363
2546016,8-9-2016,17100,Cr,27463
2546016,10-9-2016,17800,Cr,45263
2546016,15-9-2016,6890,Dr,38373
2546016,18-9-2016,4498,Dr,33875
2546016,27-9-2016,7022,Dr,26853
2546016,29-9-2016,18100,Cr,44953
2546016,01-10-2016,12890,Cr,57843
2546016,3-10-2016,18500,Cr,76343
2546016,6-10-2016,31241,Dr,45102
2546016,8-10-2016,18162,Dr,26940
2546016,9-10-2016,3867,Dr,23073
2546016,12-10-2016,4660,Dr,18413
2546016,14-10-2016,17300,Cr,35713
2546016,01-11-2016,12890,Cr,48603
2546016,1-11-2016,12141,Dr,36462
2546016,2-11-2016,10901,Dr,25561
2546016,5-11-2016,3669,Dr,21892
2546016,6-11-2016,16800,Cr,38692
2546016,9-11-2016,3700,Cr,42392
2546016,12-11-2016,16300,Cr,58692
2546016,13-11-2016,11000,Cr,69692
2546016,16-11-2016,10000,Cr,79692
2546016,17-11-2016,33086,Dr,46606
2546016,20-11-2016,2400,Cr,49006
2546016,24-11-2016,15339,Dr,33667
2546016,26-11-2016,14966,Dr,18701
2546016,29-11-2016,6397,Dr,12304
2546016,01-12-2016,12890,Cr,25194
2546016,6-12-2016,10907,Dr,14287
2546016,19-12-2016,4459,Dr,9828
2546016,20-12-2016,1283,Dr,8545
2546016,23-12-2016,17900,Cr,26445
2546016,27-12-2016,6018,Dr,20427
2546016,28-12-2016,4054,Dr,16373
2546016,30-12-2016,5036,Dr,11337
2546016,01-1-2017,12890,Cr,24227
2546016,4-1-2017,9295,Dr,14932
2546016,5-1-2017,19900,Cr,34832
2546016,6-1-2017,142,Dr,34690
2546016,10-1-2017,5222,Dr,29468
2546016,11-1-2017,7300,Cr,36768
2546016,18-1-2017,18193,Dr,18575
2546016,19-1-2017,17800,Cr,36375
2546016,22-1-2017,7900,Cr,44275
2546016,25-1-2017,6253,Dr,38022
2546016,26-1-2017,6506,Dr,31516
2546016,30-1-2017,8900,Cr,40416
2546016,01-2-2017,12890,Cr,53306
2546016,6-2-2017,9224,Dr,44082
2546016,8-2-2017,17653,Dr,26429
2546016,11-2-2017,8830,Dr,17599
2546016,13-2-2017,18200,Cr,35799
2546016,19-2-2017,3800,Cr,39599
2546016,21-2-2017,7300,Cr,46899
2546016,01-3-2017,12890,Cr,59789
2546016,10-3-2017,17719,Dr,42070
2546016,13-3-2017,5600,Cr,47670
2546016,18-3-2017,2700,Cr,50370
2546016,26-3-2017,6958,Dr,43412
2546016,28-3-2017,4463,Dr,38949
2546016,30-3-2017,2528,Dr,36421
2546017,01-1-2016,33146,Cr,33146
2546017,3-1-2016,4968,Dr,28178
2546017,5-1-2016,13901,Dr,14277
2546017,6-1-2016,9600,Cr,23877
2546017,7-1-2016,16900,Cr,40777
2546017,9-1-2016,1000,Cr,41777
2546017,13-1-2016,7597,Dr,34180
2546017,14-1-2016,15972,Dr,18208
2546017,15-1-2016,7932,Dr,10276
2546017,29-1-2016,17500,Cr,27776
2546017,30-1-2016,5987,Dr,21789
2546017,01-2-2016,33146,Cr,54935
2546017,1-2-2016,17225,Dr,37710
2546017,2-2-2016,13657,Dr,24053
2546017,4-2-2016,6687,Dr,17366
2546017,6-2-2016,14200,Cr,31566
2546017,9-2-2016,12400,Cr,43966
2546017,12-2-2016,12600,Cr,56566
2546017,13-2-2016,2218,Dr,54348
2546017,14-2-2016,12900,Cr,67248
2546017,15-2-2016,15664,Dr,51584
2546017,16-2-2016,13300,Cr,64884
2546017,20-2-2016,30161,Dr,34723
2546017,21-2-2016,1408,Dr,33315
2546017,25-2-2016,7624,Dr,25691
2546017,01-3-2016,33146,Cr,58837
2546017,1-3-2016,25516,Dr,33321
2546017,6-3-2016,12500,Cr,45821
2546017,7-3-2016,6166,Dr,39655
2546017,12-3-2016,6500,Cr,46155
2546017,23-3-2016,10900,Cr,57055
2546017,29-3-2016,11117,Dr,45938
2546017,01-4-2016,33146,Cr,79084
2546017,4-4-2016,11656,Dr,67428
2546017,12-4-2016,29522,Dr,37906
2546017,14-4-2016,2800,Cr,40706
2546017,16-4-2016,13875,Dr,26831
2546017,18-4-2016,2388,Dr,24443
2546017,19-4-2016,494,Dr,23949
2546017,22-4-2016,3586,Dr,20363
2546017,23-4-2016,18100,Cr,38463
2546017,25-4-2016,1463,Dr,37000
2546017,27-4-2016,2300,Cr,39300
2546017,29-4-2016,14256,Dr,25044
2546017,01-5-2016,33146,Cr,58190
2546017,1-5-2016,20742,Dr,37448
2546017,4-5-2016,1030,Dr,36418
2546017,6-5-2016,4100,Cr,40518
2546017,9-5-2016,4733,Dr,35785
2546017,13-5-2016,5719,Dr,30066
2546017,16-5-2016,7500,Cr,37566
2546017,26-5-2016,15733,Dr,21833
2546017,27-5-2016,4000,Cr,25833
2546017,28-5-2016,8201,Dr,17632
2546017,01-6-2016,33146,Cr,50778
2546017,2-6-2016,11456,Dr,39322
2546017,8-6-2016,8650,Dr,30672
2546017,13-6-2016,5336,Dr,25336
2546017,15-6-2016,2635,Dr,22701
2546017,19-6-2016,9600,Cr,32301
2546017,20-6-2016,5800,Dr,26501
2546017,24-6-2016,6422,Dr,20079
2546017,29-6-2016,5700,Cr,25779
2546017,01-7-2016,33146,Cr,58925
2546017,6-7-2016,18000,Cr,76925
2546017,7-7-2016,8313,Dr,68612
2546017,8-7-2016,11851,Dr,56761
2546017,10-7-2016,10633,Dr,46128
2546017,14-7-2016,2500,Cr,48628
2546017,17-7-2016,4859,Dr,43769
2546017,26-7-2016,17700,Cr,61469
2546017,31-7-2016,15092,Dr,46377
2546017,01-8-2016,33146,Cr,79523
2546017,1-8-2016,25133,Dr,54390
2546017,3-8-2016,26488,Dr,27902
2546017,9-8-2016,13809,Dr,14093
2546017,10-8-2016,6259,Dr,7834
2546017,18-8-2016,717,Dr,7117
2546017,22-8-2016,19800,Cr,26917
2546017,23-8-2016,1686,Dr,25231
2546017,31-8-2016,10712,Dr,14519
2546017,01-9-2016,33146,Cr,47665
2546017,1-9-2016,6200,Cr,53865
2546017,6-9-2016,12700,Cr,66565
2546017,7-9-2016,29574,Dr,36991
2546017,14-9-2016,11332,Dr,25659
2546017,22-9-2016,7893,Dr,17766
2546017,01-10-2016,33146,Cr,50912
2546017,8-10-2016,12639,Dr,38273
2546017,15-10-2016,10295,Dr,27978
2546017,16-10-2016,11097,Dr,16881
2546017,22-10-2016,12200,Cr,29081
2546017,27-10-2016,3925,Dr,25156
2546017,01-11-2016,33146,Cr,58302
2546017,3-11-2016,18384,Dr,39918
2546017,5-11-2016,11400,Cr,51318
2546017,6-11-2016,4301,Dr,47017
2546017,8-11-2016,11411,Dr,35606
2546017,13-11-2016,6250,Dr,29356
2546017,19-11-2016,8600,Cr,37956
2546017,24-11-2016,12300,Cr,50256
2546017,26-11-2016,15179,Dr,35077
2546017,27-11-2016,10457,Dr,24620
2546017,30-11-2016,10855,Dr,13765
2546017,01-12-2016,33146,Cr,46911
2546017,6-12-2016,19252,Dr,27659
2546017,8-12-2016,18300,Cr,45959
2546017,9-12-2016,1920,Dr,44039
2546017,10-12-2016,13300,Cr,57339
2546017,11-12-2016,7400,Cr,64739
2546017,12-12-2016,9400,Cr,74139
2546017,15-12-2016,6500,Cr,80639
2546017,20-12-2016,38489,Dr,42150
2546017,22-12-2016,1384,Dr,40766
2546017,29-12-2016,10793,Dr,29973
2546017,01-1-2017,33146,Cr,63119
2546017,1-1-2017,8227,Dr,54892
2546017,2-1-2017,12847,Dr,42045
2546017,3-1-2017,18500,Cr,60545
2546017,4-1-2017,1900,Dr,58645
2546017,5-1-2017,3262,Dr,55383
2546017,6-1-2017,10300,Cr,65683
2546017,7-1-2017,13938,Dr,51745
2546017,13-1-2017,116,Dr,51629
2546017,14-1-2017,4500,Cr,56129
2546017,19-1-2017,19559,Dr,36570
2546017,26-1-2017,7276,Dr,29294
2546017,30-1-2017,523,Dr,28771
2546017,01-2-2017,33146,Cr,61917
2546017,2-2-2017,8152,Dr,53765
2546017,4-2-2017,12788,Dr,40977
2546017,7-2-2017,7400,Cr,48377
2546017,11-2-2017,1300,Cr,49677
2546017,13-2-2017,18680,Dr,30997
2546017,16-2-2017,10720,Dr,20277
2546017,18-2-2017,6347,Dr,13930
2546017,19-2-2017,3898,Dr,10032
2546017,20-2-2017,1725,Dr,8307
2546017,22-2-2017,13100,Cr,21407
2546017,26-2-2017,5300,Cr,26707
2546017,01-3-2017,33146,Cr,59853
2546017,1-3-2017,24863,Dr,34990
2546017,4-3-2017,9019,Dr,25971
2546017,10-3-2017,4464,Dr,21507
2546017,11-3-2017,1893,Dr,19614
2546017,17-3-2017,7744,Dr,11870
2546017,18-3-2017,6500,Cr,18370
2546017,20-3-2017,5998,Dr,12372
2546017,21-3-2017,3876,Dr,8496
2546017,22-3-2017,816,Dr,7680
2546017,23-3-2017,1648,Dr,6032
2546017,24-3-2017,17400,Cr,23432
2546017,26-3-2017,9801,Dr,13631
2546017,28-3-2017,4438,Dr,9193
2546018,01-1-2016,15990,Cr,15990
2546018,1-1-2016,6700,Cr,22690
2546018,9-1-2016,18100,Cr,40790
2546018,14-1-2016,18787,Dr,22003
2546018,15-1-2016,2619,Dr,19384
2546018,18-1-2016,6345,Dr,13039
2546018,19-1-2016,6900,Cr,19939
2546018,22-1-2016,1984,Dr,17955
2546018,23-1-2016,1076,Dr,16879
2546018,26-1-2016,16300,Cr,33179
2546018,29-1-2016,6378,Dr,26801
2546018,01-2-2016,15990,Cr,42791
2546018,3-2-2016,1528,Dr,41263
2546018,5-2-2016,14259,Dr,27004
2546018,6-2-2016,9281,Dr,17723
2546018,14-2-2016,6600,Cr,24323
2546018,20-2-2016,1691,Dr,22632
2546018,23-2-2016,10055,Dr,12577
2546018,27-2-2016,5643,Dr,6934
2546018,01-3-2016,15990,Cr,22924
2546018,6-3-2016,2843,Dr,20081
2546018,10-3-2016,1716,Dr,18365
2546018,15-3-2016,15500,Cr,33865
2546018,16-3-2016,990,Dr,32875
2546018,18-3-2016,10465,Dr,22410
2546018,23-3-2016,5195,Dr,17215
2546018,24-3-2016,608,Dr,16607
2546018,30-3-2016,3467,Dr,13140
2546018,01-4-2016,15990,Cr,29130
2546018,5-4-2016,4318,Dr,24812
2546018,8-4-2016,11700,Cr,36512
2546018,16-4-2016,1600,Cr,38112
2546018,19-4-2016,8433,Dr,29679
2546018,01-5-2016,15990,Cr,45669
2546018,1-5-2016,16300,Cr,61969
2546018,4-5-2016,14100,Cr,76069
2546018,8-5-2016,11500,Cr,87569
2546018,9-5-2016,32386,Dr,55183
2546018,16-5-2016,21009,Dr,34174
2546018,17-5-2016,6083,Dr,28091
2546018,18-5-2016,17300,Cr,45391
2546018,22-5-2016,1782,Dr,43609
2546018,24-5-2016,17168,Dr,26441
2546018,29-5-2016,344,Dr,26097
2546018,01-6-2016,15990,Cr,42087
2546018,1-6-2016,13600,Cr,55687
2546018,2-6-2016,5211,Dr,50476
2546018,4-6-2016,20010,Dr,30466
2546018,5-6-2016,2996,Dr,27470
2546018,7-6-2016,4449,Dr,23021
2546018,9-6-2016,9700,Dr,13321
2546018,11-6-2016,4100,Cr,17421
2546018,15-6-2016,7982,Dr,9439
2546018,17-6-2016,4340,Dr,5099
2546018,20-6-2016,2323,Dr,2776
2546018,24-6-2016,111,Dr,2665
2546018,27-6-2016,468,Dr,2197
2546018,28-6-2016,19700,Cr,21897
2546018,01-7-2016,15990,Cr,37887
2546018,1-7-2016,1600,Cr,39487
2546018,8-7-2016,171,Dr,39316
2546018,12-7-2016,15922,Dr,23394
2546018,14-7-2016,8002,Dr,15392
2546018,20-7-2016,4500,Cr,19892
2546018,26-7-2016,8800,Cr,28692
2546018,27-7-2016,17000,Cr,45692
2546018,29-7-2016,20262,Dr,25430
2546018,30-7-2016,10469,Dr,14961
2546018,01-8-2016,15990,Cr,30951
2546018,24-8-2016,8100,Cr,39051
2546018,29-8-2016,8200,Cr,47251
2546018,30-8-2016,14421,Dr,32830
2546018,31-8-2016,5225,Dr,27605
2546018,01-9-2016,15990,Cr,43595
2546018,14-9-2016,12800,Cr,56395
2546018,15-9-2016,22429,Dr,33966
2546018,20-9-2016,5723,Dr,28243
2546018,22-9-2016,18000,Cr,46243
2546018,24-9-2016,17300,Cr,63543
2546018,25-9-2016,7795,Dr,55748
2546018,30-9-2016,14974,Dr,40774
2546018,01-10-2016,15990,Cr,56764
2546018,7-10-2016,10100,Cr,66864
2546018,8-10-2016,5178,Dr,61686
2546018,14-10-2016,21290,Dr,40396
2546018,19-10-2016,12300,Cr,52696
2546018,24-10-2016,12320,Dr,40376
2546018,31-10-2016,12000,Cr,52376
2546018,01-11-2016,15990,Cr,68366
2546018,3-11-2016,11800,Cr,80166
2546018,4-11-2016,14900,Cr,95066
2546018,10-11-2016,43489,Dr,51577
2546018,22-11-2016,21188,Dr,30389
2546018,29-11-2016,2878,Dr,27511
2546018,01-12-2016,15990,Cr,43501
2546018,4-12-2016,20524,Dr,22977
2546018,8-12-2016,6251,Dr,16726
2546018,14-12-2016,1937,Dr,14789
2546018,15-12-2016,5334,Dr,9455
2546018,22-12-2016,16700,Cr,26155
2546018,25-12-2016,2529,Dr,23626
2546018,30-12-2016,10821,Dr,12805
2546018,01-1-2017,15990,Cr,28795
2546018,2-1-2017,6947,Dr,21848
2546018,3-1-2017,2584,Dr,19264
2546018,4-1-2017,7206,Dr,12058
2546018,6-1-2017,1252,Dr,10806
2546018,7-1-2017,216,Dr,10590
2546018,9-1-2017,795,Dr,9795
2546018,15-1-2017,799,Dr,8996
2546018,17-1-2017,3492,Dr,5504
2546018,19-1-2017,352,Dr,5152
2546018,23-1-2017,384,Dr,4768
2546018,24-1-2017,1624,Dr,3144
2546018,30-1-2017,1370,Dr,1774
2546018,31-1-2017,11100,Cr,12874
2546018,01-2-2017,15990,Cr,28864
2546018,1-2-2017,1189,Dr,27675
2546018,5-2-2017,1600,Cr,29275
2546018,7-2-2017,5425,Dr,23850
2546018,8-2-2017,10440,Dr,13410
2546018,12-2-2017,1442,Dr,11968
2546018,19-2-2017,5287,Dr,6681
2546018,20-2-2017,3900,Cr,10581
2546018,21-2-2017,4366,Dr,6215
2546018,22-2-2017,2821,Dr,3394
2546018,24-2-2017,1700,Cr,5094
2546018,26-2-2017,1752,Dr,3342
2546018,27-2-2017,1480,Dr,1862
2546018,01-3-2017,15990,Cr,17852
2546018,1-3-2017,1500,Cr,19352
2546018,3-3-2017,5308,Dr,14044
2546018,24-3-2017,6022,Dr,8022
