2546050,42418,1581,Dr,34207
2546051,42418,820,Dr,1608
2546052,42418,710,Dr,1234
2546053,42418,10982,Dr,19602
2546054,42418,9268,Dr,21128
2546055,42418,27000,Cr,101102
2546056,42418,13284,Dr,43920
2546058,42418,10197,Dr,59508
2546060,42418,13397,Dr,28803
2546061,42418,1829,Dr,111086
2546062,42418,34343,Dr,41130
2546066,42418,7103,Dr,49847
2546068,42418,14100,Cr,63600
2546069,42418,15336,Dr,32101
2546070,42418,1531,Dr,4900
2546071,42418,47139,Dr,63883
2546072,42418,7018,Dr,22162
2546073,42418,1342,Dr,4540
2546074,42418,12330,Dr,13491
2546076,42418,4288,Dr,17379
2546077,42418,37762,Dr,71043
2546078,42418,5000,Cr,49262
2546080,42418,44600,Cr,65362
2546081,42418,41800,Cr,145660
2546083,42418,56500,Cr,132026
2546084,42418,8422,Dr,122552
2546085,42418,70656,Dr,82890
2546086,42418,19068,Dr,27951
2546087,42418,4949,Dr,22870
2546088,42418,7400,Cr,45900
2546089,42418,7738,Dr,21043
2546090,42418,24800,Cr,44831
2546092,42418,16881,Dr,78743
2546093,42418,1160,Dr,4361
2546094,42418,3181,Dr,29987
2546095,42418,2022,Dr,72833
2546096,42418,33835,Dr,49382
2546097,42418,1491,Dr,33369
2546098,42418,24008,Dr,35734
2546099,42418,8398,Dr,12263
2546100,42418,8638,Dr,16475
2546001,42419,215,Dr,2459
2546002,42419,1253,Dr,4595
2546005,42419,2166,Dr,2569
2546006,42419,5553,Dr,18841
2546007,42419,1000,Dr,10933
2546008,42419,1588,Dr,3633
2546009,42419,1062,Dr,6117
2546011,42419,3517,Dr,16357
2546012,42419,2986,Dr,17417
2546014,42419,4694,Dr,16080
2546015,42419,1557,Dr,4336
2546017,42419,9349,Dr,9632
2546018,42419,338,Dr,30270
2546019,42419,11711,Dr,18993
2546021,42419,3700,Cr,14823
2546022,42419,444,Dr,1335
2546024,42419,18500,Cr,31748
2546025,42419,5236,Dr,5526
2546027,42419,2531,Dr,11978
2546031,42419,13657,Dr,33406
2546032,42419,2000,Cr,59220
2546033,42419,26400,Cr,84456
2546034,42419,6901,Dr,20688
2546035,42419,27900,Cr,143475
2546037,42419,15152,Dr,25459
2546038,42419,39900,Cr,94506
2546039,42419,1150,Dr,1874
2546040,42419,17400,Cr,129635
2546041,42419,2006,Dr,2169
2546042,42419,1253,Dr,37787
2546043,42419,16700,Cr,53298
2546044,42419,7150,Dr,14241
2546046,42419,31400,Cr,80198
2546047,42419,3900,Cr,46584
2546048,42419,6848,Dr,64333
2546049,42419,1917,Dr,7127
2546050,42419,3663,Dr,30544
2546053,42419,2940,Dr,16662
2546057,42419,7174,Dr,14735
2546058,42419,15029,Dr,44479
2546059,42419,3355,Dr,5888
2546060,42419,6916,Dr,21887
2546061,42419,17785,Dr,93301
2546065,42419,469,Dr,18299
2546066,42419,5353,Dr,44494
2546067,42419,2694,Dr,10230
2546068,42419,31100,Cr,94700
2546069,42419,7854,Dr,24247
2546071,42419,55100,Cr,118983
2546072,42419,14000,Cr,36162
2546073,42419,253,Dr,4287
2546074,42419,4424,Dr,9067
2546076,42419,4636,Dr,12743
2546077,42419,51100,Cr,122143
2546078,42419,23926,Dr,25336
2546079,42419,14970,Dr,62307
2546080,42419,8029,Dr,57333
2546083,42419,40359,Dr,91667
2546084,42419,57700,Cr,180252
2546085,42419,12102,Dr,70788
2546086,42419,71100,Cr,99051
2546087,42419,7200,Cr,30070
2546088,42419,45900,Cr,91800
2546089,42419,8107,Dr,12936
2546091,42419,15756,Dr,69839
2546092,42419,72400,Cr,151143
2546093,42419,1128,Dr,3233
2546094,42419,1385,Dr,28602
2546097,42419,1226,Dr,32143
2546098,42419,14689,Dr,21045
2546099,42419,73400,Cr,85663
2546100,42419,2281,Dr,14194
2546002,42420,1027,Dr,3568
2546004,42420,1400,Cr,38891
2546006,42420,4417,Dr,14424
2546007,42420,1348,Dr,9585
2546009,42420,1416,Dr,4701
2546011,42420,4758,Dr,11599
2546013,42420,18532,Dr,19166
2546016,42420,3049,Dr,8638
2546017,42420,1097,Dr,8535
2546018,42420,4971,Dr,25299
2546019,42420,157,Dr,18836
2546020,42420,2185,Dr,4106
2546023,42420,17800,Cr,54898
2546024,42420,11295,Dr,20453
2546025,42420,2456,Dr,3070
2546026,42420,3327,Dr,33562
2546027,42420,2345,Dr,9633
2546030,42420,317,Dr,2311
2546031,42420,9163,Dr,24243
2546033,42420,3960,Dr,80496
2546035,42420,48881,Dr,94594
2546036,42420,23253,Dr,31834
2546037,42420,31600,Cr,57059
2546038,42420,14920,Dr,79586
2546039,42420,660,Dr,1214
2546040,42420,37600,Cr,167235
2546041,42420,1080,Dr,1089
2546042,42420,15632,Dr,22155
2546043,42420,1233,Dr,52065
2546044,42420,6709,Dr,7532
2546046,42420,2671,Dr,77527
2546047,42420,14341,Dr,32243
2546048,42420,6556,Dr,57777
2546049,42420,584,Dr,6543
2546051,42420,583,Dr,1025
2546054,42420,9512,Dr,11616
2546055,42420,20600,Cr,121702
2546056,42420,1668,Dr,42252
2546057,42420,2567,Dr,12168
2546058,42420,15981,Dr,28498
2546060,42420,19700,Cr,41587
2546061,42420,38557,Dr,54744
2546062,42420,6620,Dr,34510
2546063,42420,8928,Dr,24896
2546066,42420,29000,Cr,73494
2546068,42420,13360,Dr,81340
2546069,42420,18100,Cr,42347
2546071,42420,11473,Dr,107510
2546075,42420,3075,Dr,18730
2546076,42420,3563,Dr,9180
2546078,42420,2262,Dr,23074
2546079,42420,24412,Dr,37895
2546080,42420,61200,Cr,118533
2546081,42420,32000,Cr,177660
2546082,42420,39100,Cr,171882
2546083,42420,33211,Dr,58456
2546084,42420,13070,Dr,167182
2546085,42420,11514,Dr,59274
2546086,42420,2600,Cr,101651
2546087,42420,5006,Dr,25064
2546088,42420,22739,Dr,69061
2546089,42420,5654,Dr,7282
2546090,42420,14539,Dr,30292
2546094,42420,10363,Dr,18239
2546096,42420,55800,Cr,105182
2546097,42420,25100,Cr,57243
2546098,42420,597,Dr,20448
2546099,42420,18892,Dr,66771
2546001,42421,1186,Dr,1273
2546002,42421,14800,Cr,18368
2546003,42421,894,Dr,3960
2546004,42421,4754,Dr,34137
2546006,42421,300,Dr,14124
2546007,42421,907,Dr,8678
2546008,42421,747,Dr,2886
2546009,42421,2231,Dr,2470
2546010,42421,6858,Dr,12784
2546011,42421,12200,Cr,23799
2546012,42421,8479,Dr,8938
2546015,42421,191,Dr,4145
2546016,42421,2943,Dr,5695
2546017,42421,2146,Dr,6389
2546019,42421,8228,Dr,10608
2546020,42421,988,Dr,3118
2546021,42421,7177,Dr,7646
2546022,42421,277,Dr,1058
2546023,42421,1300,Cr,56198
2546024,42421,6512,Dr,13941
2546025,42421,9200,Cr,12270
2546026,42421,3305,Dr,30257
2546028,42421,2229,Dr,5689
2546029,42421,7900,Cr,44734
2546030,42421,1053,Dr,1258
2546031,42421,2140,Dr,22103
2546032,42421,30700,Cr,89920
2546033,42421,30000,Cr,110496
2546034,42421,25100,Cr,45788
2546035,42421,22600,Cr,117194
2546036,42421,9601,Dr,22233
2546037,42421,21590,Dr,35469
2546039,42421,433,Dr,781
2546041,42421,520,Dr,569
2546042,42421,5301,Dr,16854
2546043,42421,5203,Dr,46862
2546044,42421,38400,Cr,45932
2546045,42421,37412,Dr,51932
2546046,42421,25230,Dr,52297
2546047,42421,31000,Cr,63243
2546048,42421,14409,Dr,43368
2546049,42421,13600,Cr,20143
2546053,42421,7328,Dr,9334
2546056,42421,8474,Dr,33778
2546057,42421,15200,Cr,27368
2546058,42421,3563,Dr,24935
2546059,42421,22800,Cr,28688
2546060,42421,31800,Cr,73387
2546061,42421,17014,Dr,37730
2546064,42421,926,Dr,2361
2546067,42421,971,Dr,9259
2546069,42421,28000,Cr,70347
2546070,42421,2090,Dr,2810
2546071,42421,38846,Dr,68664
2546073,42421,1578,Dr,2709
2546074,42421,3491,Dr,5576
2546075,42421,6773,Dr,11957
2546076,42421,1115,Dr,8065
2546077,42421,14493,Dr,107650
2546079,42421,3298,Dr,34597
2546081,42421,10300,Cr,187960
2546082,42421,48174,Dr,123708
2546083,42421,40400,Cr,98856
2546084,42421,19500,Cr,186682
2546087,42421,11239,Dr,13825
2546088,42421,17361,Dr,51700
2546089,42421,250,Dr,7032
2546090,42421,62100,Cr,92392
2546091,42421,29388,Dr,40451
2546092,42421,21612,Dr,129531
2546093,42421,327,Dr,2906
2546095,42421,30900,Cr,103733
2546097,42421,11843,Dr,45400
2546099,42421,30022,Dr,36749
2546100,42421,6009,Dr,8185
2546002,42422,4800,Cr,23168
2546003,42422,595,Dr,3365
2546005,42422,1057,Dr,1512
2546007,42422,3789,Dr,4889
2546008,42422,640,Dr,2246
2546009,42422,201,Dr,2269
2546010,42422,9600,Cr,22384
2546012,42422,1381,Dr,7557
2546013,42422,4195,Dr,14971
2546014,42422,5884,Dr,10196
2546015,42422,1723,Dr,2422
2546017,42422,4900,Cr,11289
2546018,42422,12070,Dr,13229
2546020,42422,6200,Cr,9318
2546021,42422,2959,Dr,4687
2546022,42422,345,Dr,713
2546024,42422,15900,Cr,29841
2546026,42422,6696,Dr,23561
2546028,42422,1911,Dr,3778
2546029,42422,9256,Dr,35478
2546030,42422,186,Dr,1072
2546032,42422,36777,Dr,53143
2546034,42422,21100,Cr,66888
2546035,42422,7639,Dr,109555
2546036,42422,29300,Cr,51533
2546038,42422,22300,Cr,101886
2546039,42422,374,Dr,407
2546040,42422,31800,Cr,199035
2546041,42422,112,Dr,457
2546043,42422,14361,Dr,32501
2546044,42422,19895,Dr,26037
2546046,42422,10728,Dr,41569
2546048,42422,15551,Dr,27817
2546049,42422,6629,Dr,13514
2546050,42422,10071,Dr,20473
2546053,42422,925,Dr,8409
2546054,42422,28200,Cr,39816
2546057,42422,2913,Dr,24455
2546058,42422,9656,Dr,15279
2546059,42422,10600,Cr,39288
2546060,42422,317,Dr,73070
2546063,42422,28000,Cr,52896
2546064,42422,495,Dr,1866
2546065,42422,683,Dr,17616
2546067,42422,274,Dr,8985
2546068,42422,17258,Dr,64082
2546069,42422,14211,Dr,56136
2546070,42422,258,Dr,2552
2546072,42422,29100,Cr,65262
2546073,42422,41800,Cr,44509
2546074,42422,2278,Dr,3298
2546075,42422,5864,Dr,6093
2546077,42422,47917,Dr,59733
2546078,42422,4500,Cr,27574
2546079,42422,1623,Dr,32974
2546080,42422,32560,Dr,85973
2546081,42422,31282,Dr,156678
2546082,42422,62400,Cr,186108
2546083,42422,13500,Cr,112356
2546084,42422,71634,Dr,115048
2546086,42422,36636,Dr,65015
2546087,42422,1831,Dr,11994
2546089,42422,1414,Dr,5618
2546090,42422,28562,Dr,63830
2546091,42422,10600,Cr,51051
2546092,42422,815,Dr,128716
2546093,42422,1244,Dr,1662
2546094,42422,37000,Cr,55239
2546095,42422,2300,Cr,106033
2546096,42422,36377,Dr,68805
2546100,42422,57200,Cr,65385
2546002,42423,10570,Dr,12598
2546004,42423,17052,Dr,17085
2546005,42423,732,Dr,780
2546006,42423,12000,Cr,26124
2546007,42423,1970,Dr,2919
2546008,42423,903,Dr,1343
2546009,42423,808,Dr,1461
2546010,42423,5624,Dr,16760
2546012,42423,798,Dr,6759
2546014,42423,3600,Cr,13796
2546015,42423,595,Dr,1827
2546016,42423,2092,Dr,3603
2546017,42423,3527,Dr,7762
2546018,42423,354,Dr,12875
2546019,42423,4662,Dr,5946
2546020,42423,2220,Dr,7098
2546021,42423,828,Dr,3859
2546022,42423,348,Dr,365
2546023,42423,3700,Cr,59898
2546024,42423,13827,Dr,16014
2546025,42423,1508,Dr,10762
2546026,42423,3500,Cr,27061
2546027,42423,2328,Dr,7305
2546028,42423,1496,Dr,2282
2546029,42423,16400,Cr,51878
2546030,42423,514,Dr,558
2546032,42423,6435,Dr,46708
2546033,42423,37101,Dr,73395
2546036,42423,23000,Cr,74533
2546038,42423,2502,Dr,99384
2546039,42423,183,Dr,224
2546040,42423,7152,Dr,191883
2546041,42423,18700,Cr,19157
2546042,42423,2676,Dr,14178
2546044,42423,9388,Dr,16649
2546047,42423,6282,Dr,56961
2546048,42423,12429,Dr,15388
2546049,42423,4312,Dr,9202
2546050,42423,6847,Dr,13626
2546051,42423,293,Dr,732
2546052,42423,343,Dr,891
2546053,42423,19700,Cr,28109
2546054,42423,11080,Dr,28736
2546055,42423,33100,Cr,154802
2546056,42423,7211,Dr,26567
2546057,42423,819,Dr,23636
2546059,42423,5100,Cr,44388
2546061,42423,3912,Dr,33818
2546062,42423,1357,Dr,33153
2546063,42423,17618,Dr,35278
2546064,42423,481,Dr,1385
2546065,42423,10400,Cr,28016
2546066,42423,2725,Dr,70769
2546068,42423,13048,Dr,51034
2546069,42423,16079,Dr,40057
2546071,42423,32000,Cr,100664
2546072,42423,11600,Cr,76862
2546073,42423,1590,Dr,42919
2546074,42423,553,Dr,2745
2546075,42423,1168,Dr,4925
2546076,42423,1998,Dr,6067
2546077,42423,21246,Dr,38487
2546079,42423,14416,Dr,18558
2546080,42423,38587,Dr,47386
2546082,42423,89317,Dr,96791
2546084,42423,1614,Dr,113434
2546085,42423,63000,Cr,122274
2546086,42423,25195,Dr,39820
2546087,42423,3189,Dr,8805
2546090,42423,68800,Cr,132630
2546091,42423,1174,Dr,49877
2546092,42423,60914,Dr,67802
2546095,42423,39086,Dr,66947
2546096,42423,6800,Cr,75605
2546098,42423,4064,Dr,16384
2546099,42423,21100,Cr,57849
2546100,42423,38500,Cr,103885
2546002,42424,2811,Dr,9787
2546004,42424,6300,Cr,23385
2546005,42424,289,Dr,491
2546006,42424,11125,Dr,14999
2546008,42424,559,Dr,784
2546010,42424,13800,Cr,30560
2546011,42424,6350,Dr,17449
2546012,42424,608,Dr,6151
2546013,42424,5032,Dr,9939
2546014,42424,1284,Dr,12512
2546016,42424,959,Dr,2644
2546017,42424,1366,Dr,6396
2546018,42424,2480,Dr,10395
2546019,42424,2033,Dr,3913
2546022,42424,118,Dr,247
2546023,42424,16570,Dr,43328
2546024,42424,1506,Dr,14508
2546025,42424,2654,Dr,8108
2546026,42424,1112,Dr,25949
2546027,42424,1205,Dr,6100
2546028,42424,169,Dr,2113
2546031,42424,10526,Dr,11577
2546032,42424,1700,Cr,48408
2546033,42424,6844,Dr,66551
2546034,42424,31800,Cr,98688
2546036,42424,29898,Dr,44635
2546038,42424,30297,Dr,69087
2546039,42424,109,Dr,115
2546040,42424,62410,Dr,129473
2546041,42424,3112,Dr,16045
2546043,42424,755,Dr,31746
2546046,42424,15600,Cr,57169
2546047,42424,12567,Dr,44394
2546048,42424,7500,Cr,22888
2546049,42424,4148,Dr,5054
2546050,42424,4052,Dr,9574
2546051,42424,272,Dr,460
2546055,42424,40350,Dr,114452
2546056,42424,4542,Dr,22025
2546058,42424,4700,Cr,19979
2546059,42424,16630,Dr,27758
2546060,42424,19379,Dr,53691
2546061,42424,12369,Dr,21449
2546063,42424,28100,Cr,63378
2546064,42424,30800,Cr,32185
2546067,42424,539,Dr,8446
2546069,42424,24300,Cr,64357
2546070,42424,188,Dr,2364
2546071,42424,22545,Dr,78119
2546072,42424,30985,Dr,45877
2546073,42424,18400,Cr,61319
2546075,42424,275,Dr,4650
2546076,42424,973,Dr,5094
2546078,42424,1446,Dr,26128
2546079,42424,26000,Cr,44558
2546080,42424,11984,Dr,35402
2546081,42424,68598,Dr,88080
2546082,42424,36600,Cr,133391
2546083,42424,29600,Cr,141956
2546084,42424,3556,Dr,109878
2546085,42424,1245,Dr,121029
2546086,42424,16795,Dr,23025
2546087,42424,3931,Dr,4874
2546088,42424,2016,Dr,49684
2546089,42424,11300,Cr,16918
2546091,42424,23200,Cr,73077
2546093,42424,806,Dr,856
2546094,42424,23007,Dr,32232
2546095,42424,22699,Dr,44248
2546097,42424,10661,Dr,34739
2546098,42424,201,Dr,16183
2546099,42424,14556,Dr,43293
2546100,42424,13800,Cr,117685
2546001,42425,176,Dr,1097
2546002,42425,3459,Dr,6328
2546003,42425,435,Dr,2930
2546006,42425,6256,Dr,8743
2546007,42425,1056,Dr,1863
2546008,42425,122,Dr,662
2546009,42425,163,Dr,1298
2546010,42425,3618,Dr,26942
2546011,42425,12900,Cr,30349
2546012,42425,971,Dr,5180
2546013,42425,4372,Dr,5567
2546014,42425,14500,Cr,27012
2546015,42425,574,Dr,1253
2546016,42425,807,Dr,1837
2546018,42425,2936,Dr,7459
2546020,42425,2397,Dr,4701
2546024,42425,1638,Dr,12870
2546026,42425,9400,Cr,35349
2546028,42425,190,Dr,1923
2546031,42425,5148,Dr,6429
2546032,42425,26300,Cr,74708
2546034,42425,9400,Cr,108088
2546035,42425,15600,Cr,125155
2546036,42425,15423,Dr,29212
2546037,42425,10713,Dr,24756
2546038,42425,26500,Cr,95587
2546039,42425,0,Dr,115
2546041,42425,2660,Dr,13385
2546042,42425,5480,Dr,8698
2546044,42425,25300,Cr,41949
2546045,42425,14840,Dr,37092
2546046,42425,19795,Dr,37374
2546048,42425,5272,Dr,17616
2546050,42425,113,Dr,9461
2546051,42425,229,Dr,231
2546053,42425,12008,Dr,16101
2546054,42425,36200,Cr,64936
2546055,42425,24860,Dr,89592
2546057,42425,1865,Dr,21771
2546058,42425,3193,Dr,16786
2546059,42425,10093,Dr,17665
2546060,42425,24300,Cr,77991
2546061,42425,9992,Dr,11457
2546062,42425,2654,Dr,30499
2546065,42425,9000,Cr,37016
2546066,42425,5670,Dr,65099
2546068,42425,20400,Cr,71434
2546071,42425,62700,Cr,140819
2546072,42425,15819,Dr,30058
2546073,42425,27603,Dr,33716
2546075,42425,2147,Dr,2503
2546077,42425,14813,Dr,23674
2546078,42425,10598,Dr,15530
2546080,42425,3542,Dr,31860
2546081,42425,68800,Cr,156880
2546083,42425,29900,Cr,171856
2546084,42425,66800,Cr,176678
2546087,42425,1862,Dr,3012
2546088,42425,11042,Dr,38642
2546089,42425,5503,Dr,11415
2546095,42425,6349,Dr,37899
2546096,42425,12711,Dr,62894
2546097,42425,15360,Dr,19379
2546098,42425,5914,Dr,10269
2546100,42425,22072,Dr,95613
2546001,42426,18600,Cr,19697
2546003,42426,1295,Dr,1635
2546004,42426,8264,Dr,15121
2546005,42426,208,Dr,283
2546007,42426,623,Dr,1240
2546008,42426,300,Dr,362
2546009,42426,129,Dr,1169
2546010,42426,12573,Dr,14369
2546011,42426,6175,Dr,24174
2546012,42426,306,Dr,4874
2546013,42426,362,Dr,5205
2546015,42426,575,Dr,678
2546016,42426,200,Dr,1637
2546017,42426,503,Dr,5893
2546020,42426,1935,Dr,2766
2546021,42426,1697,Dr,2162
2546022,42426,120,Dr,127
2546023,42426,15494,Dr,27834
2546024,42426,14400,Cr,27270
2546025,42426,1111,Dr,6997
2546026,42426,2691,Dr,32658
2546027,42426,1375,Dr,4725
2546028,42426,309,Dr,1614
2546029,42426,809,Dr,51069
2546032,42426,17219,Dr,57489
2546035,42426,3077,Dr,122078
2546037,42426,23600,Cr,48356
2546038,42426,43402,Dr,52185
2546039,42426,0,Dr,115
2546040,42426,10132,Dr,119341
2546042,42426,1379,Dr,7319
2546043,42426,5588,Dr,26158
2546045,42426,5834,Dr,31258
2546046,42426,13853,Dr,23521
2546047,42426,21563,Dr,22831
2546050,42426,744,Dr,8717
2546052,42426,207,Dr,684
2546054,42426,18851,Dr,46085
2546055,42426,32700,Cr,122292
2546056,42426,10149,Dr,11876
2546057,42426,1071,Dr,20700
2546059,42426,5997,Dr,11668
2546060,42426,15510,Dr,62481
2546061,42426,5456,Dr,6001
2546062,42426,11113,Dr,19386
2546063,42426,12700,Cr,76078
2546064,42426,11277,Dr,20908
2546066,42426,16034,Dr,49065
2546067,42426,3852,Dr,4594
2546068,42426,13000,Cr,84434
2546072,42426,8054,Dr,22004
2546073,42426,14252,Dr,19464
2546074,42426,365,Dr,2380
2546075,42426,252,Dr,2251
2546076,42426,15400,Cr,20494
2546077,42426,7890,Dr,15784
2546078,42426,7054,Dr,8476
2546079,42426,67900,Cr,112458
2546080,42426,12755,Dr,19105
2546081,42426,46202,Dr,110678
2546083,42426,54900,Cr,226756
2546084,42426,47984,Dr,128694
2546085,42426,890,Dr,120139
2546086,42426,807,Dr,22218
2546089,42426,756,Dr,10659
2546090,42426,14838,Dr,117792
2546091,42426,31848,Dr,41229
2546092,42426,7524,Dr,60278
2546093,42426,49000,Cr,49856
2546094,42426,7800,Cr,40032
2546095,42426,33800,Cr,71699
2546096,42426,23136,Dr,39758
2546097,42426,3980,Dr,15399
2546099,42426,17062,Dr,26231
2546001,42427,4096,Dr,15601
2546002,42427,215,Dr,6113
2546003,42427,485,Dr,1150
2546004,42427,6200,Cr,21321
2546005,42427,6500,Cr,6783
2546006,42427,3919,Dr,4824
2546007,42427,149,Dr,1091
2546008,42427,16400,Cr,16762
2546010,42427,5838,Dr,8531
2546011,42427,2100,Cr,26274
2546012,42427,6500,Cr,11374
2546013,42427,796,Dr,4409
2546015,42427,103,Dr,575
2546016,42427,11600,Cr,13237
2546017,42427,1994,Dr,3899
2546018,42427,8400,Cr,15859
2546019,42427,539,Dr,3374
2546021,42427,1400,Cr,3562
2546022,42427,0,Dr,127
2546024,42427,8636,Dr,18634
2546026,42427,2600,Cr,35258
2546027,42427,2275,Dr,2450
2546029,42427,13642,Dr,37427
2546030,42427,239,Dr,319
2546031,42427,2047,Dr,4382
2546033,42427,765,Dr,65786
2546034,42427,29280,Dr,78808
2546035,42427,39813,Dr,82265
2546036,42427,3112,Dr,26100
2546037,42427,20796,Dr,27560
2546038,42427,3209,Dr,48976
2546040,42427,34380,Dr,84961
2546043,42427,10738,Dr,15420
2546045,42427,4372,Dr,26886
2546047,42427,11216,Dr,11615
2546048,42427,13100,Cr,30716
2546049,42427,1710,Dr,3344
2546050,42427,115,Dr,8602
2546051,42427,101,Dr,130
2546052,42427,1600,Cr,2284
2546053,42427,6416,Dr,9685
2546055,42427,28443,Dr,93849
2546056,42427,15800,Cr,27676
2546057,42427,6895,Dr,13805
2546058,42427,213,Dr,16573
2546059,42427,25800,Cr,37468
2546060,42427,29600,Cr,92081
2546061,42427,1161,Dr,4840
2546062,42427,1440,Dr,17946
2546063,42427,13440,Dr,62638
2546064,42427,5940,Dr,14968
2546065,42427,13000,Cr,50016
2546067,42427,38600,Cr,43194
2546069,42427,17400,Cr,81757
2546070,42427,566,Dr,1798
2546071,42427,25092,Dr,115727
2546073,42427,8308,Dr,11156
2546075,42427,734,Dr,1517
2546076,42427,11800,Cr,32294
2546077,42427,57900,Cr,73684
2546080,42427,9179,Dr,9926
2546081,42427,51304,Dr,59374
2546082,42427,5345,Dr,128046
2546083,42427,55000,Cr,281756
2546084,42427,64258,Dr,64436
2546086,42427,2349,Dr,19869
2546087,42427,1395,Dr,1617
2546088,42427,12500,Cr,51142
2546089,42427,1379,Dr,9280
2546090,42427,55347,Dr,62445
2546091,42427,14688,Dr,26541
2546093,42427,2878,Dr,46978
2546095,42427,16372,Dr,55327
2546096,42427,13435,Dr,26323
2546099,42427,50600,Cr,76831
2546100,42427,12772,Dr,82841
2546001,42428,3926,Dr,11675
2546003,42428,390,Dr,760
2546004,42428,4968,Dr,16353
2546007,42428,458,Dr,633
2546008,42428,5402,Dr,11360
2546009,42428,489,Dr,680
2546011,42428,6600,Cr,32874
2546012,42428,5238,Dr,6136
2546013,42428,13900,Cr,18309
2546016,42428,4498,Dr,8739
2546018,42428,1845,Dr,14014
2546019,42428,7000,Cr,10374
2546021,42428,3900,Cr,7462
2546022,42428,0,Dr,127
2546024,42428,1754,Dr,16880
2546025,42428,1249,Dr,5748
2546026,42428,5533,Dr,29725
2546027,42428,653,Dr,1797
2546028,42428,580,Dr,1034
2546029,42428,14914,Dr,22513
2546030,42428,114,Dr,205
2546031,42428,829,Dr,3553
2546032,42428,18893,Dr,38596
2546033,42428,18417,Dr,47369
2546034,42428,489,Dr,78319
2546035,42428,25400,Cr,107665
2546036,42428,6882,Dr,19218
2546037,42428,13449,Dr,14111
2546038,42428,31600,Cr,80576
2546039,42428,0,Dr,115
2546040,42428,21162,Dr,63799
2546041,42428,5662,Dr,7723
2546042,42428,3300,Dr,4019
2546043,42428,3262,Dr,12158
2546045,42428,10321,Dr,16565
2546049,42428,393,Dr,2951
2546050,42428,1330,Dr,7272
2546052,42428,550,Dr,1734
2546054,42428,15300,Cr,61385
2546056,42428,2600,Cr,30276
2546057,42428,5538,Dr,8267
2546058,42428,5278,Dr,11295
2546059,42428,8925,Dr,28543
2546060,42428,18744,Dr,73337
2546062,42428,5842,Dr,12104
2546063,42428,27038,Dr,35600
2546064,42428,1412,Dr,13556
2546065,42428,13905,Dr,36111
2546067,42428,12759,Dr,30435
2546068,42428,11818,Dr,72616
2546069,42428,34164,Dr,47593
2546070,42428,480,Dr,1318
2546071,42428,53279,Dr,62448
2546072,42428,9413,Dr,12591
2546074,42428,216,Dr,2164
2546076,42428,16119,Dr,16175
2546077,42428,64900,Cr,138584
2546078,42428,48700,Cr,57176
2546081,42428,3600,Cr,62974
2546082,42428,48500,Cr,176546
2546085,42428,37765,Dr,82374
2546086,42428,8100,Dr,11769
2546087,42428,529,Dr,1088
2546088,42428,59700,Cr,110842
2546089,42428,3149,Dr,6131
2546091,42428,50100,Cr,76641
2546092,42428,42500,Cr,102778
2546097,42428,1877,Dr,13522
2546099,42428,16749,Dr,60082
2546100,42428,34825,Dr,48016
2546001,42429,3366,Dr,8309
2546002,42429,2248,Dr,3865
2546003,42429,207,Dr,553
2546005,42429,2265,Dr,4518
2546006,42429,1459,Dr,3365
2546007,42429,118,Dr,515
2546009,42429,171,Dr,509
2546010,42429,9100,Cr,17631
2546013,42429,848,Dr,17461
2546014,42429,10303,Dr,16709
2546015,42429,205,Dr,370
2546016,42429,2355,Dr,6384
2546017,42429,14900,Cr,18799
2546018,42429,19400,Cr,33414
2546019,42429,1230,Dr,9144
2546021,42429,4000,Cr,11462
2546023,42429,8656,Dr,19178
2546025,42429,471,Dr,5277
2546026,42429,14300,Cr,44025
2546028,42429,4000,Cr,5034
2546029,42429,17600,Cr,40113
2546030,42429,100,Dr,105
2546031,42429,1585,Dr,1968
2546032,42429,17868,Dr,20728
2546034,42429,15569,Dr,62750
2546035,42429,4885,Dr,102780
2546037,42429,4060,Dr,10051
2546038,42429,34000,Cr,114576
2546042,42429,1685,Dr,2334
2546044,42429,5338,Dr,36611
2546048,42429,16900,Cr,47616
2546049,42429,1286,Dr,1665
2546050,42429,30900,Cr,38172
2546051,42429,0,Dr,130
2546052,42429,701,Dr,1033
2546053,42429,18600,Cr,28285
2546054,42429,35400,Cr,96785
2546056,42429,17000,Cr,47276
2546059,42429,441,Dr,28102
2546061,42429,2363,Dr,2477
2546062,42429,4326,Dr,7778
2546063,42429,7557,Dr,28043
2546064,42429,6187,Dr,7369
2546066,42429,4394,Dr,44671
2546068,42429,20800,Cr,93416
2546069,42429,19299,Dr,28294
2546071,42429,15700,Cr,78148
2546072,42429,4063,Dr,8528
2546078,42429,14951,Dr,42225
2546079,42429,26726,Dr,85732
2546080,42429,2749,Dr,7177
2546081,42429,57800,Cr,120774
2546082,42429,28900,Cr,205446
2546083,42429,55922,Dr,225834
2546086,42429,941,Dr,10828
2546087,42429,17200,Cr,18288
2546088,42429,32067,Dr,78775
2546091,42429,26719,Dr,49922
2546092,42429,44024,Dr,58754
2546093,42429,8837,Dr,38141
2546095,42429,23100,Cr,78427
2546096,42429,1000,Cr,27323
2546097,42429,2442,Dr,11080
2546098,42429,4190,Dr,6079
2546099,42429,18403,Dr,41679
2546001,42430,12358,Cr,20667
2546001,42430,4349,Dr,16318
2546002,42430,16516,Cr,20381
2546002,42430,4863,Dr,15518
2546003,42430,36328,Cr,36881
2546004,42430,13675,Cr,30028
2546004,42430,13900,Cr,43928
